PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	416,0,0,3,0,0,0,0,0,26,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	417,0,17,178,0,0,0,0,6,346,0,0,201,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	418,2,25,1064,0,0,2,0,13,771,0,199,250,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	419,0,9,64,0,0,1,0,0,103,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	420,0,0,15,0,0,0,1,1,76,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	421,0,51,402,0,0,3,0,0,238,0,59,327,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	422,0,0,35,0,0,0,0,1,47,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	423,0,0,24,0,0,0,0,2,31,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	424,0,2,82,0,0,3,0,8,113,0,0,23,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	425,0,0,51,0,0,1,0,2,83,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	426,0,2,92,0,2,0,0,1,237,0,0,35,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	427,0,19,523,0,5,1,0,28,379,0,0,1017,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	428,0,0,8,0,0,0,1,0,101,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	429,0,1,50,0,1,1,0,2,91,0,0,28,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	430,0,1,2,0,0,0,0,0,21,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	431,0,6,66,0,0,0,0,20,97,0,39,41,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	432,0,0,16,0,0,0,0,0,19,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	433,0,10,76,0,0,0,0,12,82,0,0,33,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	434,0,0,74,0,0,0,0,0,91,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	435,0,0,85,0,0,0,0,0,97,0,0,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	436,0,0,5,0,0,2,0,3,20,0,0,6,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	437,0,48,305,0,0,6,0,9,405,0,0,44,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	438,0,0,17,0,0,0,0,3,64,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	439,1,257,1213,0,1,0,1,52,1371,0,22,2158,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	440,0,0,10,0,0,0,0,0,62,0,0,19,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	441,0,11,161,0,2,3,0,11,176,0,0,186,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	442,0,0,6,0,2,0,0,0,35,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	443,0,0,26,0,1,0,0,1,55,0,0,17,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	444,0,0,18,0,0,0,0,2,36,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	445,0,13,28,0,0,0,0,0,58,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	446,0,16,193,0,0,1,1,12,228,0,0,10,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	447,0,214,370,0,0,0,1,62,750,0,0,112,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	448,0,3,2,0,0,0,0,4,35,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	449,0,5,181,0,0,0,0,1,409,0,0,34,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	450,0,1,72,0,0,1,0,0,173,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	451,0,0,12,0,0,0,0,2,36,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	452,0,25,149,0,6,5,0,10,329,0,86,144,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	453,0,47,149,0,0,0,0,6,116,0,0,93,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	454,0,1,37,0,0,0,0,0,56,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	455,0,14,65,0,0,0,0,8,87,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	456,0,18,110,0,0,0,0,4,75,0,0,25,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	457,0,0,14,0,0,0,0,1,64,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	458,0,1,74,0,1,0,0,2,122,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	459,0,14,150,0,0,0,0,6,193,0,0,42,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	460,0,5,18,0,0,0,0,3,64,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	461,0,3,26,0,0,0,0,0,82,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	462,0,62,325,0,0,0,1,26,296,0,0,166,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	463,0,1,20,0,0,1,0,0,21,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	464,0,0,9,0,0,0,0,0,41,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	465,0,0,5,0,0,1,0,0,35,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	466,0,14,98,0,0,1,0,42,221,0,0,88,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	467,133,81,559,0,1,5,18,69,807,0,2,678,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	468,0,12,44,0,1,0,0,17,192,0,1,46,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	469,0,264,1851,0,0,1,1,15,2049,0,1,297,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	470,0,7,36,0,0,0,0,4,133,0,0,19,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	471,0,0,6,0,0,0,0,0,13,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	472,0,5,250,0,1,3,0,2,164,0,38,182,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	473,0,0,37,0,0,0,0,1,54,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	474,1,13,44,0,1,0,0,5,55,0,1,15,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	475,3,94,1135,2,0,4,4,2,1777,0,49,202,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	476,0,0,8,0,0,0,0,0,1,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	477,0,1,39,0,0,0,0,0,123,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	478,0,10,38,0,0,0,0,0,70,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	479,0,0,5,0,0,0,0,1,5,0,0,1,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	480,0,0,9,0,0,0,0,0,38,0,0,46,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	481,0,8,42,0,1,0,0,2,57,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	482,20,357,2591,0,47,14,5,233,2263,0,2,2362,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	483,2,100,866,0,0,1,2,1,591,0,158,409,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	484,0,28,107,0,0,2,0,4,132,0,0,22,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	485,1,3,24,0,0,0,0,7,23,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	486,0,32,166,0,0,0,0,0,216,0,4,32,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	487,0,20,73,0,0,0,0,3,85,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	488,0,0,6,0,0,0,0,0,12,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	489,0,1,24,0,0,1,0,16,122,0,0,194,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	490,0,0,80,0,0,0,0,0,113,0,0,15,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	491,0,0,63,0,0,0,0,0,243,0,0,20,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	492,0,21,73,0,0,1,0,6,112,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	493,0,2,47,0,0,0,0,4,46,0,0,14,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	494,0,6,62,0,4,1,0,13,511,0,1,30,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	495,0,0,7,0,0,1,0,11,49,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	496,0,13,153,0,0,2,0,0,158,0,0,45,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	497,0,33,160,0,0,0,1,26,361,0,69,49,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	498,0,24,91,0,0,0,0,8,286,0,0,34,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	499,0,22,188,0,0,0,0,6,195,0,17,32,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	500,0,69,230,10,0,3,0,8,299,0,0,54,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	501,0,5,34,0,0,0,0,1,62,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	502,0,5,40,0,0,0,0,1,61,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	503,0,0,7,0,0,0,0,0,26,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	504,0,10,51,0,1,0,1,2,337,0,0,9,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	505,0,35,457,1,6,3,0,7,291,0,35,80,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	506,0,1,32,0,1,0,0,0,47,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	507,0,7,16,0,0,0,0,21,29,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	508,0,4,147,0,2,3,0,1,66,0,7,96,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	509,0,26,211,0,0,0,0,42,390,0,0,379,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	510,0,5,16,0,0,0,0,1,21,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	511,0,10,56,0,2,1,0,0,81,0,0,16,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	512,0,0,25,0,0,1,0,0,57,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	513,0,8,172,0,3,0,0,32,265,0,47,595,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	514,0,0,6,0,0,0,0,0,11,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	515,5,516,8042,3,23,33,7,50,4113,0,861,3411,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	516,0,3,98,0,0,1,0,1,332,0,0,33,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	517,0,13,222,0,0,0,0,1,345,0,0,23,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	518,0,0,7,0,0,0,0,0,31,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	519,0,45,357,0,0,0,0,2,335,0,0,181,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	520,0,30,378,0,0,0,3,9,544,0,0,67,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	521,0,1,5,0,0,0,0,0,21,0,0,4,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	522,0,0,11,0,0,0,0,7,35,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	523,0,5,162,0,0,1,0,7,143,0,0,18,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	524,0,0,21,0,2,0,0,1,45,0,0,2,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	525,0,99,378,0,0,1,0,12,428,0,19,274,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	526,0,66,375,0,0,0,0,34,527,0,141,884,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	527,0,3,17,0,0,1,0,4,53,0,0,18,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	528,0,6,79,0,0,0,0,1,113,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	529,0,0,4,0,0,0,0,0,22,0,0,3,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	530,2,12,177,1,5,2,0,3,276,0,7,83,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	531,0,32,173,0,0,1,0,1,200,0,0,245,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	532,0,33,60,0,0,0,0,3,92,0,0,7,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	533,2,29,331,0,0,0,2,1,204,0,0,166,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	534,0,11,102,0,0,0,0,20,432,0,0,19,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	535,0,0,32,0,0,1,0,0,143,0,1,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	536,0,2,8,0,0,0,0,2,24,0,0,6,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	537,0,75,292,0,0,0,0,2,419,0,0,32,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	538,0,2,38,0,0,0,0,1,45,0,0,26,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	539,0,79,965,0,0,0,0,1,474,0,6,456,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	540,1,49,889,0,0,2,2,5,668,0,135,232,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	541,0,2,21,0,0,0,0,1,56,0,0,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	542,0,0,23,0,0,0,0,2,76,0,0,30,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	543,0,5,51,0,1,0,0,13,130,0,0,42,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	544,0,4,65,0,3,0,0,0,231,0,0,11,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	545,22,52,1225,0,3,2,0,37,678,0,86,557,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	546,1,22,849,0,3,1,4,2,824,0,49,146,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	547,0,4,54,0,0,1,0,0,101,0,0,38,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	548,0,0,54,0,0,0,0,3,107,0,0,5,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	549,2,94,540,0,2,3,1,64,745,0,0,99,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	550,0,87,579,1,10,2,1,0,443,0,88,165,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	551,5,190,5166,1,0,11,22,56,3736,0,415,2271,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	552,0,0,14,0,0,0,0,0,24,0,0,8,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	553,1,123,2714,0,2,41,1,9,2719,0,137,1073,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	554,0,26,86,0,1,0,0,0,149,0,0,25,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	555,0,66,256,0,0,2,0,2,203,0,1,164,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	556,0,0,14,0,0,0,0,0,45,0,0,10,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	557,0,43,1173,0,2,1,1,6,606,0,273,386,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	558,0,13,78,0,0,0,0,11,64,0,0,58,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	559,22,12,618,0,1,0,1,80,1172,0,77,666,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	560,0,15,312,0,6,0,1,6,629,0,10,120,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	561,0,15,37,0,1,1,0,7,100,0,0,73,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	562,0,10,77,0,0,1,0,5,87,0,0,20,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	563,0,1,59,0,0,0,0,7,216,0,0,6,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	564,0,3,11,0,0,0,0,2,26,0,0,12,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	565,0,560,4850,1,47,18,4,43,3113,0,585,3153,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	20,	566,0,0,50,0,0,0,0,0,106,0,0,8,Cifras Definitivas
